Vorname,Anzahl,Geschlecht,Position,Jahr,Bezirk
Ole,7,m,1,2018,tempelhof-schoeneberg.csv
Oliver,7,m,1,2018,tempelhof-schoeneberg.csv
Rafael,7,m,1,2018,tempelhof-schoeneberg.csv
Tom,7,m,1,2018,tempelhof-schoeneberg.csv
Yiğit,7,m,1,2018,tempelhof-schoeneberg.csv
Sophie,6,w,3,2018,tempelhof-schoeneberg.csv
Ava,6,w,2,2018,tempelhof-schoeneberg.csv
Ella,6,w,2,2018,tempelhof-schoeneberg.csv
Eva,6,w,2,2018,tempelhof-schoeneberg.csv
Helena,6,w,2,2018,tempelhof-schoeneberg.csv
Isabella,6,w,2,2018,tempelhof-schoeneberg.csv
Aras,6,m,2,2018,tempelhof-schoeneberg.csv
Magdalena,6,w,2,2018,tempelhof-schoeneberg.csv
Christoph,6,m,2,2018,tempelhof-schoeneberg.csv
Malia,6,w,2,2018,tempelhof-schoeneberg.csv
Ferdinand,6,m,2,2018,tempelhof-schoeneberg.csv
Pauline,6,w,2,2018,tempelhof-schoeneberg.csv
Henry,6,m,2,2018,tempelhof-schoeneberg.csv
Viktoria,6,w,2,2018,tempelhof-schoeneberg.csv
James,6,m,2,2018,tempelhof-schoeneberg.csv
Jonas,6,m,2,2018,tempelhof-schoeneberg.csv
Julian,6,m,2,2018,tempelhof-schoeneberg.csv
Louis,6,m,2,2018,tempelhof-schoeneberg.csv
Malik,6,m,2,2018,tempelhof-schoeneberg.csv
Mio,6,m,2,2018,tempelhof-schoeneberg.csv
Raphael,6,m,2,2018,tempelhof-schoeneberg.csv
Richard,6,m,2,2018,tempelhof-schoeneberg.csv
Simon,6,m,2,2018,tempelhof-schoeneberg.csv
Alexandra,6,w,1,2018,tempelhof-schoeneberg.csv
Alicia,6,w,1,2018,tempelhof-schoeneberg.csv
Amalia,6,w,1,2018,tempelhof-schoeneberg.csv
Defne,6,w,1,2018,tempelhof-schoeneberg.csv
Fatima,6,w,1,2018,tempelhof-schoeneberg.csv
Josefine,6,w,1,2018,tempelhof-schoeneberg.csv
Lilly,6,w,1,2018,tempelhof-schoeneberg.csv
Linda,6,w,1,2018,tempelhof-schoeneberg.csv
Liv,6,w,1,2018,tempelhof-schoeneberg.csv
Adrian,6,m,1,2018,tempelhof-schoeneberg.csv
Luise,6,w,1,2018,tempelhof-schoeneberg.csv
Bela,6,m,1,2018,tempelhof-schoeneberg.csv
Malina,6,w,1,2018,tempelhof-schoeneberg.csv
Constantin,6,m,1,2018,tempelhof-schoeneberg.csv
Marla,6,w,1,2018,tempelhof-schoeneberg.csv
Elian,6,m,1,2018,tempelhof-schoeneberg.csv
Nina,6,w,1,2018,tempelhof-schoeneberg.csv
Fabio,6,m,1,2018,tempelhof-schoeneberg.csv
Nour,6,w,1,2018,tempelhof-schoeneberg.csv
Friedrich,6,m,1,2018,tempelhof-schoeneberg.csv
Paulina,6,w,1,2018,tempelhof-schoeneberg.csv
Hannes,6,m,1,2018,tempelhof-schoeneberg.csv
Victoria,6,w,1,2018,tempelhof-schoeneberg.csv
Janosch,6,m,1,2018,tempelhof-schoeneberg.csv
Viktoria,6,w,1,2018,tempelhof-schoeneberg.csv
Jasper,6,m,1,2018,tempelhof-schoeneberg.csv
Zehra,6,w,1,2018,tempelhof-schoeneberg.csv
Joris,6,m,1,2018,tempelhof-schoeneberg.csv
Zoe,6,w,1,2018,tempelhof-schoeneberg.csv
Lasse,6,m,1,2018,tempelhof-schoeneberg.csv
Leonardo,6,m,1,2018,tempelhof-schoeneberg.csv
Leopold,6,m,1,2018,tempelhof-schoeneberg.csv
Mateo,6,m,1,2018,tempelhof-schoeneberg.csv
Mattis,6,m,1,2018,tempelhof-schoeneberg.csv
Maxim,6,m,1,2018,tempelhof-schoeneberg.csv
Yusuf,6,m,1,2018,tempelhof-schoeneberg.csv
Martin,5,m,3,2018,tempelhof-schoeneberg.csv
Amelia,5,w,2,2018,tempelhof-schoeneberg.csv
Aurora,5,w,2,2018,tempelhof-schoeneberg.csv
Carlotta,5,w,2,2018,tempelhof-schoeneberg.csv
Ida,5,w,2,2018,tempelhof-schoeneberg.csv
Karlotta,5,w,2,2018,tempelhof-schoeneberg.csv
Leonie,5,w,2,2018,tempelhof-schoeneberg.csv
Liya,5,w,2,2018,tempelhof-schoeneberg.csv
Lucia,5,w,2,2018,tempelhof-schoeneberg.csv
Luna,5,w,2,2018,tempelhof-schoeneberg.csv
Erik,5,m,2,2018,tempelhof-schoeneberg.csv
Nora,5,w,2,2018,tempelhof-schoeneberg.csv
Felix,5,m,2,2018,tempelhof-schoeneberg.csv
Sofia,5,w,2,2018,tempelhof-schoeneberg.csv
Finn,5,m,2,2018,tempelhof-schoeneberg.csv
Su,5,w,2,2018,tempelhof-schoeneberg.csv
Franz,5,m,2,2018,tempelhof-schoeneberg.csv
Theresa,5,w,2,2018,tempelhof-schoeneberg.csv
Frederik,5,m,2,2018,tempelhof-schoeneberg.csv
Gabriel,5,m,2,2018,tempelhof-schoeneberg.csv
Henri,5,m,2,2018,tempelhof-schoeneberg.csv
Jan,5,m,2,2018,tempelhof-schoeneberg.csv
Joseph,5,m,2,2018,tempelhof-schoeneberg.csv
Matteo,5,m,2,2018,tempelhof-schoeneberg.csv
Maxim,5,m,2,2018,tempelhof-schoeneberg.csv
Milan,5,m,2,2018,tempelhof-schoeneberg.csv
Rafael,5,m,2,2018,tempelhof-schoeneberg.csv
Samuel,5,m,2,2018,tempelhof-schoeneberg.csv
Theodor,5,m,2,2018,tempelhof-schoeneberg.csv
William,5,m,2,2018,tempelhof-schoeneberg.csv
Wolfgang,5,m,2,2018,tempelhof-schoeneberg.csv
Yiğit,5,m,2,2018,tempelhof-schoeneberg.csv
Amelia,5,w,1,2018,tempelhof-schoeneberg.csv
Amélie,5,w,1,2018,tempelhof-schoeneberg.csv
Ana,5,w,1,2018,tempelhof-schoeneberg.csv
Anastasia,5,w,1,2018,tempelhof-schoeneberg.csv
Anisa,5,w,1,2018,tempelhof-schoeneberg.csv
Cleo,5,w,1,2018,tempelhof-schoeneberg.csv
Esma,5,w,1,2018,tempelhof-schoeneberg.csv
Amin,5,m,1,2018,tempelhof-schoeneberg.csv
Fiona,5,w,1,2018,tempelhof-schoeneberg.csv
Bennet,5,m,1,2018,tempelhof-schoeneberg.csv
Flora,5,w,1,2018,tempelhof-schoeneberg.csv
Carl,5,m,1,2018,tempelhof-schoeneberg.csv
Helene,5,w,1,2018,tempelhof-schoeneberg.csv
Carlo,5,m,1,2018,tempelhof-schoeneberg.csv
Karla,5,w,1,2018,tempelhof-schoeneberg.csv
Damian,5,m,1,2018,tempelhof-schoeneberg.csv
Lamis,5,w,1,2018,tempelhof-schoeneberg.csv
Dominik,5,m,1,2018,tempelhof-schoeneberg.csv
Lilith,5,w,1,2018,tempelhof-schoeneberg.csv
Franz,5,m,1,2018,tempelhof-schoeneberg.csv
Linnea,5,w,1,2018,tempelhof-schoeneberg.csv
Frederick,5,m,1,2018,tempelhof-schoeneberg.csv
Lola,5,w,1,2018,tempelhof-schoeneberg.csv
Georg,5,m,1,2018,tempelhof-schoeneberg.csv
Lotte,5,w,1,2018,tempelhof-schoeneberg.csv
Hadi,5,m,1,2018,tempelhof-schoeneberg.csv
Louisa,5,w,1,2018,tempelhof-schoeneberg.csv
Isa,5,m,1,2018,tempelhof-schoeneberg.csv
Neyla,5,w,1,2018,tempelhof-schoeneberg.csv
Ivan,5,m,1,2018,tempelhof-schoeneberg.csv
Wilma,5,w,1,2018,tempelhof-schoeneberg.csv
Jannik,5,m,1,2018,tempelhof-schoeneberg.csv
Yuna,5,w,1,2018,tempelhof-schoeneberg.csv
Joel,5,m,1,2018,tempelhof-schoeneberg.csv
Jonte,5,m,1,2018,tempelhof-schoeneberg.csv
Kenan,5,m,1,2018,tempelhof-schoeneberg.csv
Khaled,5,m,1,2018,tempelhof-schoeneberg.csv
Konstantin,5,m,1,2018,tempelhof-schoeneberg.csv
Lean,5,m,1,2018,tempelhof-schoeneberg.csv
Lennard,5,m,1,2018,tempelhof-schoeneberg.csv
Lino,5,m,1,2018,tempelhof-schoeneberg.csv
Luan,5,m,1,2018,tempelhof-schoeneberg.csv
Mahdi,5,m,1,2018,tempelhof-schoeneberg.csv
Mahir,5,m,1,2018,tempelhof-schoeneberg.csv
Malek,5,m,1,2018,tempelhof-schoeneberg.csv
Michael,5,m,1,2018,tempelhof-schoeneberg.csv
Mio,5,m,1,2018,tempelhof-schoeneberg.csv
Mohammed,5,m,1,2018,tempelhof-schoeneberg.csv
Muhammad,5,m,1,2018,tempelhof-schoeneberg.csv
Sebastian,5,m,1,2018,tempelhof-schoeneberg.csv
Valerian,5,m,1,2018,tempelhof-schoeneberg.csv
William,5,m,1,2018,tempelhof-schoeneberg.csv
Youssef,5,m,1,2018,tempelhof-schoeneberg.csv
Yunus,5,m,1,2018,tempelhof-schoeneberg.csv
Jürgen,4,m,3,2018,tempelhof-schoeneberg.csv
Peter,4,m,3,2018,tempelhof-schoeneberg.csv
Johanna,4,w,3,2018,tempelhof-schoeneberg.csv
Luise,4,w,3,2018,tempelhof-schoeneberg.csv
Alexandra,4,w,2,2018,tempelhof-schoeneberg.csv
Alva,4,w,2,2018,tempelhof-schoeneberg.csv
Celine,4,w,2,2018,tempelhof-schoeneberg.csv
Christina,4,w,2,2018,tempelhof-schoeneberg.csv
Clara,4,w,2,2018,tempelhof-schoeneberg.csv
Dorothea,4,w,2,2018,tempelhof-schoeneberg.csv
Elea,4,w,2,2018,tempelhof-schoeneberg.csv
Klara,4,w,2,2018,tempelhof-schoeneberg.csv
Laura,4,w,2,2018,tempelhof-schoeneberg.csv
Lea,4,w,2,2018,tempelhof-schoeneberg.csv
Lia,4,w,2,2018,tempelhof-schoeneberg.csv
Lotta,4,w,2,2018,tempelhof-schoeneberg.csv
Lotte,4,w,2,2018,tempelhof-schoeneberg.csv
Mai,4,w,2,2018,tempelhof-schoeneberg.csv
Adam,4,m,2,2018,tempelhof-schoeneberg.csv
Martina,4,w,2,2018,tempelhof-schoeneberg.csv
Alfred,4,m,2,2018,tempelhof-schoeneberg.csv
Mathilde,4,w,2,2018,tempelhof-schoeneberg.csv
Andreas,4,m,2,2018,tempelhof-schoeneberg.csv
Meryem,4,w,2,2018,tempelhof-schoeneberg.csv
August,4,m,2,2018,tempelhof-schoeneberg.csv
Mila,4,w,2,2018,tempelhof-schoeneberg.csv
Daniel,4,m,2,2018,tempelhof-schoeneberg.csv
Olivia,4,w,2,2018,tempelhof-schoeneberg.csv
Jacob,4,m,2,2018,tempelhof-schoeneberg.csv
Ruth,4,w,2,2018,tempelhof-schoeneberg.csv
Jaron,4,m,2,2018,tempelhof-schoeneberg.csv
Sofie,4,w,2,2018,tempelhof-schoeneberg.csv
Josef,4,m,2,2018,tempelhof-schoeneberg.csv
Valentina,4,w,2,2018,tempelhof-schoeneberg.csv
Kasimir,4,m,2,2018,tempelhof-schoeneberg.csv
Ludwig,4,m,2,2018,tempelhof-schoeneberg.csv
Luis,4,m,2,2018,tempelhof-schoeneberg.csv
Magnus,4,m,2,2018,tempelhof-schoeneberg.csv
Mehmet,4,m,2,2018,tempelhof-schoeneberg.csv
Nicolas,4,m,2,2018,tempelhof-schoeneberg.csv
Nikolai,4,m,2,2018,tempelhof-schoeneberg.csv
Oliver,4,m,2,2018,tempelhof-schoeneberg.csv
Otto,4,m,2,2018,tempelhof-schoeneberg.csv
Philipp,4,m,2,2018,tempelhof-schoeneberg.csv
Sascha,4,m,2,2018,tempelhof-schoeneberg.csv
Sebastian,4,m,2,2018,tempelhof-schoeneberg.csv
Selim,4,m,2,2018,tempelhof-schoeneberg.csv
Stephan,4,m,2,2018,tempelhof-schoeneberg.csv
Theo,4,m,2,2018,tempelhof-schoeneberg.csv
Thomas,4,m,2,2018,tempelhof-schoeneberg.csv
Uwe,4,m,2,2018,tempelhof-schoeneberg.csv
Viktor,4,m,2,2018,tempelhof-schoeneberg.csv
Aisha,4,w,1,2018,tempelhof-schoeneberg.csv
Aleyna,4,w,1,2018,tempelhof-schoeneberg.csv
Aliya,4,w,1,2018,tempelhof-schoeneberg.csv
Alya,4,w,1,2018,tempelhof-schoeneberg.csv
Amira,4,w,1,2018,tempelhof-schoeneberg.csv
Ariana,4,w,1,2018,tempelhof-schoeneberg.csv
Aurelia,4,w,1,2018,tempelhof-schoeneberg.csv
Azra,4,w,1,2018,tempelhof-schoeneberg.csv
Elli,4,w,1,2018,tempelhof-schoeneberg.csv
Elsa,4,w,1,2018,tempelhof-schoeneberg.csv
Emelie,4,w,1,2018,tempelhof-schoeneberg.csv
Felina,4,w,1,2018,tempelhof-schoeneberg.csv
Finja,4,w,1,2018,tempelhof-schoeneberg.csv
Hilal,4,w,1,2018,tempelhof-schoeneberg.csv
Hilda,4,w,1,2018,tempelhof-schoeneberg.csv
Jana,4,w,1,2018,tempelhof-schoeneberg.csv
Jasmin,4,w,1,2018,tempelhof-schoeneberg.csv
Jonna,4,w,1,2018,tempelhof-schoeneberg.csv
Julia,4,w,1,2018,tempelhof-schoeneberg.csv
Laila,4,w,1,2018,tempelhof-schoeneberg.csv
Leah,4,w,1,2018,tempelhof-schoeneberg.csv
Abdullah,4,m,1,2018,tempelhof-schoeneberg.csv
Leila,4,w,1,2018,tempelhof-schoeneberg.csv
Alan,4,m,1,2018,tempelhof-schoeneberg.csv
Liah,4,w,1,2018,tempelhof-schoeneberg.csv
Artur,4,m,1,2018,tempelhof-schoeneberg.csv
Lisbeth,4,w,1,2018,tempelhof-schoeneberg.csv
Ayaz,4,m,1,2018,tempelhof-schoeneberg.csv
Livia,4,w,1,2018,tempelhof-schoeneberg.csv
Berat,4,m,1,2018,tempelhof-schoeneberg.csv
Malika,4,w,1,2018,tempelhof-schoeneberg.csv
Christian,4,m,1,2018,tempelhof-schoeneberg.csv
Mariella,4,w,1,2018,tempelhof-schoeneberg.csv
Edgar,4,m,1,2018,tempelhof-schoeneberg.csv
Mathilde,4,w,1,2018,tempelhof-schoeneberg.csv
Edin,4,m,1,2018,tempelhof-schoeneberg.csv
Melisa,4,w,1,2018,tempelhof-schoeneberg.csv
Ensar,4,m,1,2018,tempelhof-schoeneberg.csv
Melissa,4,w,1,2018,tempelhof-schoeneberg.csv
Eren,4,m,1,2018,tempelhof-schoeneberg.csv
Michelle,4,w,1,2018,tempelhof-schoeneberg.csv
Florian,4,m,1,2018,tempelhof-schoeneberg.csv
Milena,4,w,1,2018,tempelhof-schoeneberg.csv
Gregor,4,m,1,2018,tempelhof-schoeneberg.csv
Miriam,4,w,1,2018,tempelhof-schoeneberg.csv
Ibrahim,4,m,1,2018,tempelhof-schoeneberg.csv
Naomi,4,w,1,2018,tempelhof-schoeneberg.csv
Jamil,4,m,1,2018,tempelhof-schoeneberg.csv
Nela,4,w,1,2018,tempelhof-schoeneberg.csv
Jannis,4,m,1,2018,tempelhof-schoeneberg.csv
Noa,4,w,1,2018,tempelhof-schoeneberg.csv
Jona,4,m,1,2018,tempelhof-schoeneberg.csv
Rania,4,w,1,2018,tempelhof-schoeneberg.csv
Kasimir,4,m,1,2018,tempelhof-schoeneberg.csv
Sahra,4,w,1,2018,tempelhof-schoeneberg.csv
Kian,4,m,1,2018,tempelhof-schoeneberg.csv
Selina,4,w,1,2018,tempelhof-schoeneberg.csv
Kiyan,4,m,1,2018,tempelhof-schoeneberg.csv
Selma,4,w,1,2018,tempelhof-schoeneberg.csv
Leander,4,m,1,2018,tempelhof-schoeneberg.csv
Soraya,4,w,1,2018,tempelhof-schoeneberg.csv
Lennart,4,m,1,2018,tempelhof-schoeneberg.csv
Stella,4,w,1,2018,tempelhof-schoeneberg.csv
Lennox,4,m,1,2018,tempelhof-schoeneberg.csv
Talia,4,w,1,2018,tempelhof-schoeneberg.csv
Levin,4,m,1,2018,tempelhof-schoeneberg.csv
Tessa,4,w,1,2018,tempelhof-schoeneberg.csv
Mark,4,m,1,2018,tempelhof-schoeneberg.csv
Thea,4,w,1,2018,tempelhof-schoeneberg.csv
Mert,4,m,1,2018,tempelhof-schoeneberg.csv
Mohamad,4,m,1,2018,tempelhof-schoeneberg.csv
Mohammad,4,m,1,2018,tempelhof-schoeneberg.csv
Neo,4,m,1,2018,tempelhof-schoeneberg.csv
Nick,4,m,1,2018,tempelhof-schoeneberg.csv
Nico,4,m,1,2018,tempelhof-schoeneberg.csv
Nino,4,m,1,2018,tempelhof-schoeneberg.csv
Robin,4,m,1,2018,tempelhof-schoeneberg.csv
Till,4,m,1,2018,tempelhof-schoeneberg.csv
Toni,4,m,1,2018,tempelhof-schoeneberg.csv
Vito,4,m,1,2018,tempelhof-schoeneberg.csv
Willem,4,m,1,2018,tempelhof-schoeneberg.csv
Yannick,4,m,1,2018,tempelhof-schoeneberg.csv
Yavuz,4,m,1,2018,tempelhof-schoeneberg.csv
Zayn,4,m,1,2018,tempelhof-schoeneberg.csv
Ömer,4,m,1,2018,tempelhof-schoeneberg.csv
August,3,m,3,2018,tempelhof-schoeneberg.csv
Frank,3,m,3,2018,tempelhof-schoeneberg.csv
Georg,3,m,3,2018,tempelhof-schoeneberg.csv
Charlotte,3,w,3,2018,tempelhof-schoeneberg.csv
Karim,3,m,3,2018,tempelhof-schoeneberg.csv
Elisabeth,3,w,3,2018,tempelhof-schoeneberg.csv
Karl,3,m,3,2018,tempelhof-schoeneberg.csv
Margaret,3,w,3,2018,tempelhof-schoeneberg.csv
Michael,3,m,3,2018,tempelhof-schoeneberg.csv
Monika,3,w,3,2018,tempelhof-schoeneberg.csv
Patrick,3,m,3,2018,tempelhof-schoeneberg.csv
Theodor,3,m,3,2018,tempelhof-schoeneberg.csv
Alina,3,w,2,2018,tempelhof-schoeneberg.csv
Amelie,3,w,2,2018,tempelhof-schoeneberg.csv
Antonia,3,w,2,2018,tempelhof-schoeneberg.csv
Aurelia,3,w,2,2018,tempelhof-schoeneberg.csv
Carolin,3,w,2,2018,tempelhof-schoeneberg.csv
Caroline,3,w,2,2018,tempelhof-schoeneberg.csv
Cleo,3,w,2,2018,tempelhof-schoeneberg.csv
Eleni,3,w,2,2018,tempelhof-schoeneberg.csv
Esma,3,w,2,2018,tempelhof-schoeneberg.csv
Fatima,3,w,2,2018,tempelhof-schoeneberg.csv
Feline,3,w,2,2018,tempelhof-schoeneberg.csv
Fiona,3,w,2,2018,tempelhof-schoeneberg.csv
Franziska,3,w,2,2018,tempelhof-schoeneberg.csv
Hanna,3,w,2,2018,tempelhof-schoeneberg.csv
Hannah,3,w,2,2018,tempelhof-schoeneberg.csv
Hedi,3,w,2,2018,tempelhof-schoeneberg.csv
Josefine,3,w,2,2018,tempelhof-schoeneberg.csv
Lee,3,w,2,2018,tempelhof-schoeneberg.csv
Artur,3,m,2,2018,tempelhof-schoeneberg.csv
Linnea,3,w,2,2018,tempelhof-schoeneberg.csv
Asaf,3,m,2,2018,tempelhof-schoeneberg.csv
Lisa,3,w,2,2018,tempelhof-schoeneberg.csv
Bastian,3,m,2,2018,tempelhof-schoeneberg.csv
Liv,3,w,2,2018,tempelhof-schoeneberg.csv
Bo,3,m,2,2018,tempelhof-schoeneberg.csv
Livia,3,w,2,2018,tempelhof-schoeneberg.csv
Bruno,3,m,2,2018,tempelhof-schoeneberg.csv
Lou,3,w,2,2018,tempelhof-schoeneberg.csv
Carl,3,m,2,2018,tempelhof-schoeneberg.csv
Louisa,3,w,2,2018,tempelhof-schoeneberg.csv
Caspar,3,m,2,2018,tempelhof-schoeneberg.csv
Malina,3,w,2,2018,tempelhof-schoeneberg.csv
Cemal,3,m,2,2018,tempelhof-schoeneberg.csv
Mara,3,w,2,2018,tempelhof-schoeneberg.csv
Deniz,3,m,2,2018,tempelhof-schoeneberg.csv
Margarete,3,w,2,2018,tempelhof-schoeneberg.csv
Efe,3,m,2,2018,tempelhof-schoeneberg.csv
Marija,3,w,2,2018,tempelhof-schoeneberg.csv
Emanuel,3,m,2,2018,tempelhof-schoeneberg.csv
Marina,3,w,2,2018,tempelhof-schoeneberg.csv
Emir,3,m,2,2018,tempelhof-schoeneberg.csv
Maya,3,w,2,2018,tempelhof-schoeneberg.csv
Emmanuel,3,m,2,2018,tempelhof-schoeneberg.csv
Melody,3,w,2,2018,tempelhof-schoeneberg.csv
Fabian,3,m,2,2018,tempelhof-schoeneberg.csv
Michelle,3,w,2,2018,tempelhof-schoeneberg.csv
Frederick,3,m,2,2018,tempelhof-schoeneberg.csv
Milena,3,w,2,2018,tempelhof-schoeneberg.csv
George,3,m,2,2018,tempelhof-schoeneberg.csv
Paula,3,w,2,2018,tempelhof-schoeneberg.csv
Gustav,3,m,2,2018,tempelhof-schoeneberg.csv
Paulina,3,w,2,2018,tempelhof-schoeneberg.csv
Hans,3,m,2,2018,tempelhof-schoeneberg.csv
Sultan,3,w,2,2018,tempelhof-schoeneberg.csv
Ilyas,3,m,2,2018,tempelhof-schoeneberg.csv
Susanne,3,w,2,2018,tempelhof-schoeneberg.csv
Joachim,3,m,2,2018,tempelhof-schoeneberg.csv
Valerie,3,w,2,2018,tempelhof-schoeneberg.csv
Johan,3,m,2,2018,tempelhof-schoeneberg.csv
Jona,3,m,2,2018,tempelhof-schoeneberg.csv
Jonte,3,m,2,2018,tempelhof-schoeneberg.csv
Kaspar,3,m,2,2018,tempelhof-schoeneberg.csv
Konrad,3,m,2,2018,tempelhof-schoeneberg.csv
Kurt,3,m,2,2018,tempelhof-schoeneberg.csv
Leo,3,m,2,2018,tempelhof-schoeneberg.csv
Luka,3,m,2,2018,tempelhof-schoeneberg.csv
Max,3,m,2,2018,tempelhof-schoeneberg.csv
Michel,3,m,2,2018,tempelhof-schoeneberg.csv
Milo,3,m,2,2018,tempelhof-schoeneberg.csv
Mohamed,3,m,2,2018,tempelhof-schoeneberg.csv
Musa,3,m,2,2018,tempelhof-schoeneberg.csv
Nuri,3,m,2,2018,tempelhof-schoeneberg.csv
Pablo,3,m,2,2018,tempelhof-schoeneberg.csv
Philip,3,m,2,2018,tempelhof-schoeneberg.csv
Sam,3,m,2,2018,tempelhof-schoeneberg.csv
Stanisław,3,m,2,2018,tempelhof-schoeneberg.csv
Sven,3,m,2,2018,tempelhof-schoeneberg.csv
Valentino,3,m,2,2018,tempelhof-schoeneberg.csv
Willi,3,m,2,2018,tempelhof-schoeneberg.csv
Wolf,3,m,2,2018,tempelhof-schoeneberg.csv
Yasin,3,m,2,2018,tempelhof-schoeneberg.csv
Zeyd,3,m,2,2018,tempelhof-schoeneberg.csv
Aaliyah,3,w,1,2018,tempelhof-schoeneberg.csv
Abigail,3,w,1,2018,tempelhof-schoeneberg.csv
Adriana,3,w,1,2018,tempelhof-schoeneberg.csv
Alara,3,w,1,2018,tempelhof-schoeneberg.csv
Alessia,3,w,1,2018,tempelhof-schoeneberg.csv
Alice,3,w,1,2018,tempelhof-schoeneberg.csv
Alicja,3,w,1,2018,tempelhof-schoeneberg.csv
Annabelle,3,w,1,2018,tempelhof-schoeneberg.csv
Annika,3,w,1,2018,tempelhof-schoeneberg.csv
Asel,3,w,1,2018,tempelhof-schoeneberg.csv
Aya,3,w,1,2018,tempelhof-schoeneberg.csv
Ayat,3,w,1,2018,tempelhof-schoeneberg.csv
Ayla,3,w,1,2018,tempelhof-schoeneberg.csv
Carla,3,w,1,2018,tempelhof-schoeneberg.csv
Celina,3,w,1,2018,tempelhof-schoeneberg.csv
Cosima,3,w,1,2018,tempelhof-schoeneberg.csv
Adnan,3,m,1,2018,tempelhof-schoeneberg.csv
Dilara,3,w,1,2018,tempelhof-schoeneberg.csv
Ahmed,3,m,1,2018,tempelhof-schoeneberg.csv
Eda,3,w,1,2018,tempelhof-schoeneberg.csv
Albert,3,m,1,2018,tempelhof-schoeneberg.csv
Elanur,3,w,1,2018,tempelhof-schoeneberg.csv
Alessio,3,m,1,2018,tempelhof-schoeneberg.csv
Eleni,3,w,1,2018,tempelhof-schoeneberg.csv
Alparslan,3,m,1,2018,tempelhof-schoeneberg.csv
Elin,3,w,1,2018,tempelhof-schoeneberg.csv
Alperen,3,m,1,2018,tempelhof-schoeneberg.csv
Elise,3,w,1,2018,tempelhof-schoeneberg.csv
Antoine,3,m,1,2018,tempelhof-schoeneberg.csv
Ellen,3,w,1,2018,tempelhof-schoeneberg.csv
Antoni,3,m,1,2018,tempelhof-schoeneberg.csv
Ellie,3,w,1,2018,tempelhof-schoeneberg.csv
Arian,3,m,1,2018,tempelhof-schoeneberg.csv
Emilie,3,w,1,2018,tempelhof-schoeneberg.csv
Arnold,3,m,1,2018,tempelhof-schoeneberg.csv
Emine,3,w,1,2018,tempelhof-schoeneberg.csv
August,3,m,1,2018,tempelhof-schoeneberg.csv
Eylül,3,w,1,2018,tempelhof-schoeneberg.csv
Baran,3,m,1,2018,tempelhof-schoeneberg.csv
Friederike,3,w,1,2018,tempelhof-schoeneberg.csv
Benedikt,3,m,1,2018,tempelhof-schoeneberg.csv
Gabriela,3,w,1,2018,tempelhof-schoeneberg.csv
Benno,3,m,1,2018,tempelhof-schoeneberg.csv
Hafsa,3,w,1,2018,tempelhof-schoeneberg.csv
Bjarne,3,m,1,2018,tempelhof-schoeneberg.csv
Hazal,3,w,1,2018,tempelhof-schoeneberg.csv
Can,3,m,1,2018,tempelhof-schoeneberg.csv
Helin,3,w,1,2018,tempelhof-schoeneberg.csv
Carlos,3,m,1,2018,tempelhof-schoeneberg.csv
Ina,3,w,1,2018,tempelhof-schoeneberg.csv
Caspar,3,m,1,2018,tempelhof-schoeneberg.csv
Jamila,3,w,1,2018,tempelhof-schoeneberg.csv
Charlie,3,m,1,2018,tempelhof-schoeneberg.csv
Juli,3,w,1,2018,tempelhof-schoeneberg.csv
Cosmo,3,m,1,2018,tempelhof-schoeneberg.csv
Julie,3,w,1,2018,tempelhof-schoeneberg.csv
Deniz,3,m,1,2018,tempelhof-schoeneberg.csv
Kaja,3,w,1,2018,tempelhof-schoeneberg.csv
Ebubekir,3,m,1,2018,tempelhof-schoeneberg.csv
Karlotta,3,w,1,2018,tempelhof-schoeneberg.csv
Eduard,3,m,1,2018,tempelhof-schoeneberg.csv
Kira,3,w,1,2018,tempelhof-schoeneberg.csv
Elio,3,m,1,2018,tempelhof-schoeneberg.csv
Lana,3,w,1,2018,tempelhof-schoeneberg.csv
Elyas,3,m,1,2018,tempelhof-schoeneberg.csv
Layan,3,w,1,2018,tempelhof-schoeneberg.csv
Emilian,3,m,1,2018,tempelhof-schoeneberg.csv
Leandra,3,w,1,2018,tempelhof-schoeneberg.csv
Eric,3,m,1,2018,tempelhof-schoeneberg.csv
Leen,3,w,1,2018,tempelhof-schoeneberg.csv
Filip,3,m,1,2018,tempelhof-schoeneberg.csv
Leilani,3,w,1,2018,tempelhof-schoeneberg.csv
Fynn,3,m,1,2018,tempelhof-schoeneberg.csv
Lene,3,w,1,2018,tempelhof-schoeneberg.csv
Hussein,3,m,1,2018,tempelhof-schoeneberg.csv
Leyla,3,w,1,2018,tempelhof-schoeneberg.csv
Idris,3,m,1,2018,tempelhof-schoeneberg.csv
Liana,3,w,1,2018,tempelhof-schoeneberg.csv
Ilja,3,m,1,2018,tempelhof-schoeneberg.csv
Lidia,3,w,1,2018,tempelhof-schoeneberg.csv
Jacob,3,m,1,2018,tempelhof-schoeneberg.csv
Linn,3,w,1,2018,tempelhof-schoeneberg.csv
Jamie,3,m,1,2018,tempelhof-schoeneberg.csv
Lou,3,w,1,2018,tempelhof-schoeneberg.csv
Janne,3,m,1,2018,tempelhof-schoeneberg.csv
Lucy,3,w,1,2018,tempelhof-schoeneberg.csv
Johan,3,m,1,2018,tempelhof-schoeneberg.csv
Lynn,3,w,1,2018,tempelhof-schoeneberg.csv
Joschua,3,m,1,2018,tempelhof-schoeneberg.csv
